PERMNO,date,NCUSIP,TICKER,COMNAM,PRC,SHROUT
79618,20080229,72584810,PZZI,PIZZA INN INC NEW,2.67,9568
79618,20080331,72584810,PZZI,PIZZA INN INC NEW,2.6,9499
79618,20080430,72584810,PZZI,PIZZA INN INC NEW,2.6701,9499
79618,20080530,72584810,PZZI,PIZZA INN INC NEW,2.26,9499
79618,20080630,72584810,PZZI,PIZZA INN INC NEW,2.4799,9104
79618,20080731,72584810,PZZI,PIZZA INN INC NEW,2.56,9104
79618,20080829,72584810,PZZI,PIZZA INN INC NEW,2.589,9104
79618,20080930,72584810,PZZI,PIZZA INN INC NEW,2.45,8788
79618,20081031,72584810,PZZI,PIZZA INN INC NEW,-2.575,8744
79618,20081128,72584810,PZZI,PIZZA INN INC NEW,1.99,8727
79618,20081231,72584810,PZZI,PIZZA INN INC NEW,1.93,8616
79618,20090130,72584810,PZZI,PIZZA INN INC NEW,1.2,8616
79618,20090227,72584810,PZZI,PIZZA INN INC NEW,1.12,8528
79618,20090331,72584810,PZZI,PIZZA INN INC NEW,1.01,8393
79618,20090430,72584810,PZZI,PIZZA INN INC NEW,1.26,8393
79618,20090529,72584810,PZZI,PIZZA INN INC NEW,1.59,8137
79618,20090630,72584810,PZZI,PIZZA INN INC NEW,1.9,8011
79618,20090731,72584810,PZZI,PIZZA INN INC NEW,1.9,8011
79618,20090831,72584810,PZZI,PIZZA INN INC NEW,1.68,8011
79618,20090930,72584810,PZZI,PIZZA INN INC NEW,1.68,8011
79618,20091030,72584810,PZZI,PIZZA INN INC NEW,1.7,8011
79618,20091130,72584810,PZZI,PIZZA INN INC NEW,1.6,8011
79618,20091231,72584810,PZZI,PIZZA INN INC NEW,1.6,8011
79618,20100129,72584810,PZZI,PIZZA INN INC NEW,1.71,8011
79618,20100226,72584810,PZZI,PIZZA INN INC NEW,1.69,8011
79618,20100331,72584810,PZZI,PIZZA INN INC NEW,2.05,8011
79618,20100430,72584810,PZZI,PIZZA INN INC NEW,2,8011
79618,20100528,72584810,PZZI,PIZZA INN INC NEW,1.77,8011
79618,20100630,72584810,PZZI,PIZZA INN INC NEW,1.85,8011
79618,20100730,72584810,PZZI,PIZZA INN INC NEW,1.92,8011
79618,20100831,72584810,PZZI,PIZZA INN INC NEW,-1.9,8011
79618,20100930,72584810,PZZI,PIZZA INN INC NEW,1.89,8011
79618,20101029,72584810,PZZI,PIZZA INN INC NEW,1.98,8011
79618,20101130,72584810,PZZI,PIZZA INN INC NEW,1.88,8011
79618,20101231,72584810,PZZI,PIZZA INN INC NEW,1.95,8011
79618,20110131,72584810,PZZI,PIZZA INN INC NEW,1.93,8011
79618,20110228,72584810,PZZI,PIZZA INN INC NEW,1.98,8011
79618,20110331,72584810,PZZI,PIZZA INN INC NEW,2.01,8011
79618,20110429,72584810,PZZI,PIZZA INN INC NEW,2.07,8011
79618,20110531,72584810,PZZI,PIZZA INN INC NEW,2.3,8011
79618,20110630,72584810,PZZI,PIZZA INN INC NEW,2.98,8011
79618,20110729,72584810,PZZI,PIZZA INN INC NEW,2.88,8011
79618,20110831,72584810,PZZI,PIZZA INN INC NEW,2.96,8011
79618,20110930,72584610,PZZI,PIZZA INN HOLDINGS INC,3.38,8011
79618,20111031,72584610,PZZI,PIZZA INN HOLDINGS INC,4.4,8011
79618,20111130,72584610,PZZI,PIZZA INN HOLDINGS INC,5.644,8011
79618,20111230,72584610,PZZI,PIZZA INN HOLDINGS INC,5.5,8021
79618,20120131,72584610,PZZI,PIZZA INN HOLDINGS INC,5.47,8021
79618,20120229,72584610,PZZI,PIZZA INN HOLDINGS INC,4.71,8021
79618,20120330,72584610,PZZI,PIZZA INN HOLDINGS INC,4.82,8021
79618,20120430,72584610,PZZI,PIZZA INN HOLDINGS INC,3.3,8021
79618,20120531,72584610,PZZI,PIZZA INN HOLDINGS INC,2.44,8021
79618,20120629,72584610,PZZI,PIZZA INN HOLDINGS INC,2.73,8021
79618,20120731,72584610,PZZI,PIZZA INN HOLDINGS INC,2.35,8021
79618,20120831,72584610,PZZI,PIZZA INN HOLDINGS INC,3.44,8021
79618,20120928,72584610,PZZI,PIZZA INN HOLDINGS INC,2.92,8021
79618,20121031,72584610,PZZI,PIZZA INN HOLDINGS INC,2.65,8021
79618,20121130,72584610,PZZI,PIZZA INN HOLDINGS INC,3.27,8021
79618,20121231,72584610,PZZI,PIZZA INN HOLDINGS INC,3.43,8021
79618,20130131,72584610,PZZI,PIZZA INN HOLDINGS INC,3.8,8021
79618,20130228,72584610,PZZI,PIZZA INN HOLDINGS INC,3.15,8021
79618,20130328,72584610,PZZI,PIZZA INN HOLDINGS INC,4.414,8021
79618,20130430,72584610,PZZI,PIZZA INN HOLDINGS INC,7.94,8021
79618,20130531,72584610,PZZI,PIZZA INN HOLDINGS INC,4.82,8021
79618,20130628,72584610,PZZI,PIZZA INN HOLDINGS INC,5.73,8193
79618,20130731,72584610,PZZI,PIZZA INN HOLDINGS INC,7.17,8193
79618,20130830,72584610,PZZI,PIZZA INN HOLDINGS INC,7.3,8193
79618,20130930,72584610,PZZI,PIZZA INN HOLDINGS INC,7.8,8450
79618,20131031,72584610,PZZI,PIZZA INN HOLDINGS INC,8.19,8450
79618,20131129,72584610,PZZI,PIZZA INN HOLDINGS INC,8.79,8510
79618,20131231,72584610,PZZI,PIZZA INN HOLDINGS INC,8.061,8592
79618,20140131,72584610,PZZI,PIZZA INN HOLDINGS INC,6.34,8592
79618,20140228,72584610,PZZI,PIZZA INN HOLDINGS INC,6.3999,8645
79618,20140331,72584610,PZZI,PIZZA INN HOLDINGS INC,6.04,8730
79618,20140430,72584610,PZZI,PIZZA INN HOLDINGS INC,5.94,8730
79618,20140530,72584610,PZZI,PIZZA INN HOLDINGS INC,6.05,8768
79618,20140630,72584610,PZZI,PIZZA INN HOLDINGS INC,6.23,9121
79618,20140731,72584610,PZZI,PIZZA INN HOLDINGS INC,7.47,9121
79618,20140829,72584610,PZZI,PIZZA INN HOLDINGS INC,8.02,9121
79618,20140930,72584610,PZZI,PIZZA INN HOLDINGS INC,7.99,9318
79618,20141031,72584610,PZZI,PIZZA INN HOLDINGS INC,6.55,9318
79618,20141128,72584610,PZZI,PIZZA INN HOLDINGS INC,6.82,9357
79618,20141231,72584610,PZZI,PIZZA INN HOLDINGS INC,7.1,9454
79618,20150130,75419810,RAVE,RAVE RESTAURANT GROUP INC,12.93,9454
79618,20150227,75419810,RAVE,RAVE RESTAURANT GROUP INC,13.02,10001
79618,20150331,75419810,RAVE,RAVE RESTAURANT GROUP INC,13.96,10187
79618,20150430,75419810,RAVE,RAVE RESTAURANT GROUP INC,13.98,10187
79618,20150529,75419810,RAVE,RAVE RESTAURANT GROUP INC,13.03,10215
79618,20150630,75419810,RAVE,RAVE RESTAURANT GROUP INC,13.05,10255
79618,20150731,75419810,RAVE,RAVE RESTAURANT GROUP INC,12.48,10255
79618,20150831,75419810,RAVE,RAVE RESTAURANT GROUP INC,9.47,10255
79618,20150930,75419810,RAVE,RAVE RESTAURANT GROUP INC,8.5,10314
79618,20151030,75419810,RAVE,RAVE RESTAURANT GROUP INC,7.97,10314
79618,20151130,75419810,RAVE,RAVE RESTAURANT GROUP INC,6.05,10314
79618,20151231,75419810,RAVE,RAVE RESTAURANT GROUP INC,6.39,10314
79618,20160129,75419810,RAVE,RAVE RESTAURANT GROUP INC,6.04,10314
79618,20160229,75419810,RAVE,RAVE RESTAURANT GROUP INC,5.2,10314
79618,20160331,75419810,RAVE,RAVE RESTAURANT GROUP INC,5.32,10321
79618,20160429,75419810,RAVE,RAVE RESTAURANT GROUP INC,4.99,10321
79618,20160531,75419810,RAVE,RAVE RESTAURANT GROUP INC,4.13,10346
79618,20160630,75419810,RAVE,RAVE RESTAURANT GROUP INC,4,10342
79618,20160729,75419810,RAVE,RAVE RESTAURANT GROUP INC,3.55,10342
79618,20160831,75419810,RAVE,RAVE RESTAURANT GROUP INC,3.84,10342
79618,20160930,75419810,RAVE,RAVE RESTAURANT GROUP INC,3.05,10657
79618,20161031,75419810,RAVE,RAVE RESTAURANT GROUP INC,2.78,10657
79618,20161130,75419810,RAVE,RAVE RESTAURANT GROUP INC,2.1368,10657
79618,20161230,75419810,RAVE,RAVE RESTAURANT GROUP INC,1.88,10657
79618,20170131,75419810,RAVE,RAVE RESTAURANT GROUP INC,2.74,10657
79618,20170228,75419810,RAVE,RAVE RESTAURANT GROUP INC,2.25,10657
79618,20170331,75419810,RAVE,RAVE RESTAURANT GROUP INC,2.22,10657
79618,20170428,75419810,RAVE,RAVE RESTAURANT GROUP INC,2.09,10657
79618,20170531,75419810,RAVE,RAVE RESTAURANT GROUP INC,2.1358,10657
79618,20170630,75419810,RAVE,RAVE RESTAURANT GROUP INC,2.01,14283
79618,20170731,75419810,RAVE,RAVE RESTAURANT GROUP INC,1.9742,14283
79618,20170831,75419810,RAVE,RAVE RESTAURANT GROUP INC,1.45,14283
79618,20170929,75419810,RAVE,RAVE RESTAURANT GROUP INC,1.81,14283
79618,20171031,75419810,RAVE,RAVE RESTAURANT GROUP INC,1.58,14283
79618,20171130,75419810,RAVE,RAVE RESTAURANT GROUP INC,1.64,14283
79618,20171229,75419810,RAVE,RAVE RESTAURANT GROUP INC,1.463,14283
81226,20070131,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20070228,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20070330,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20070430,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20070531,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20070629,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20070731,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20070831,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20070928,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20071031,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20071130,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20071231,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20080131,95954220,,WESTERN SIZZLIN CORP,,2331
81226,20080229,95954220,WEST,WESTERN SIZZLIN CORP,18.23,2697
81226,20080331,95954220,WEST,WESTERN SIZZLIN CORP,15.8,2697
81226,20080430,95954220,WEST,WESTERN SIZZLIN CORP,-15,2697
81226,20080530,95954220,WEST,WESTERN SIZZLIN CORP,13.45,2755
81226,20080630,95954220,WEST,WESTERN SIZZLIN CORP,14.84,2762
81226,20080731,95954220,WEST,WESTERN SIZZLIN CORP,14.27,2762
81226,20080829,95954220,WEST,WESTERN SIZZLIN CORP,14.52,2832
81226,20080930,95954220,WEST,WESTERN SIZZLIN CORP,14.4,2832
81226,20081031,95954220,WEST,WESTERN SIZZLIN CORP,10.4,2832
81226,20081128,95954220,WEST,WESTERN SIZZLIN CORP,8.3499,2832
81226,20081231,95954220,WEST,WESTERN SIZZLIN CORP,12.39,2823
81226,20090130,95954220,WEST,WESTERN SIZZLIN CORP,9.9999,2823
81226,20090227,95954220,WEST,WESTERN SIZZLIN CORP,7.3,2823
81226,20090331,95954220,WEST,WESTERN SIZZLIN CORP,8.5,2823
81226,20090430,95954220,WEST,WESTERN SIZZLIN CORP,12.5,2823
81226,20090529,95954220,WEST,WESTERN SIZZLIN CORP,13.02,2832
81226,20090630,95954220,WEST,WESTERN SIZZLIN CORP,-12.75,2832
81226,20090731,95954220,WEST,WESTERN SIZZLIN CORP,13.97,2832
81226,20090831,95954220,WEST,WESTERN SIZZLIN CORP,14,2832
81226,20090930,95954220,WEST,WESTERN SIZZLIN CORP,-13.85,2840
81226,20091030,95954220,WEST,WESTERN SIZZLIN CORP,14.25,2840
81226,20091130,95954220,WEST,WESTERN SIZZLIN CORP,8.59,2844
81226,20091231,95954220,WEST,WESTERN SIZZLIN CORP,8.95,2844
81226,20100129,95954220,WEST,WESTERN SIZZLIN CORP,-8.885,2844
81226,20100226,95954220,WEST,WESTERN SIZZLIN CORP,-8.845,2844
81226,20100331,95954220,WEST,WESTERN SIZZLIN CORP,,2844
82554,20070131,98906R10,ZANE,ZANETT INC,1.74,29337
82554,20070228,98906R10,ZANE,ZANETT INC,1.58,29337
82554,20070330,98906R10,ZANE,ZANETT INC,1.57,29798
82554,20070430,98906R10,ZANE,ZANETT INC,1.8,29798
82554,20070531,98906R10,ZANE,ZANETT INC,1.509,29798
82554,20070629,98906R10,ZANE,ZANETT INC,1.34,29798
82554,20070731,98906R10,ZANE,ZANETT INC,1.02,29798
82554,20070831,98906R10,ZANE,ZANETT INC,0.63,29798
82554,20070928,98906R10,ZANE,ZANETT INC,0.78,29925
82554,20071031,98906R10,ZANE,ZANETT INC,0.8898,29925
82554,20071130,98906R10,ZANE,ZANETT INC,0.8,29925
82554,20071231,98906R10,ZANE,ZANETT INC,0.64,29925
82554,20080131,98906R10,ZANE,ZANETT INC,0.65,29925
82554,20080229,98906R10,ZANE,ZANETT INC,0.58,29925
82554,20080331,98906R10,ZANE,ZANETT INC,0.54,30434
82554,20080430,98906R10,ZANE,ZANETT INC,0.4,30434
82554,20080530,98906R10,ZANE,ZANETT INC,0.42,30434
82554,20080630,98906R20,ZANE,ZANETT INC,1.5599,7609
82554,20080731,98906R20,ZANE,ZANETT INC,1.29,7609
82554,20080829,98906R20,ZANE,ZANETT INC,1.1,7609
82554,20080930,98906R20,ZANE,ZANETT INC,1,7609
82554,20081031,98906R20,ZANE,ZANETT INC,0.77,7609
82554,20081128,98906R20,ZANE,ZANETT INC,0.61,7609
82554,20081231,98906R20,ZANE,ZANETT INC,0.54,7609
82554,20090130,98906R20,ZANE,ZANETT INC,0.4408,7609
82554,20090227,98906R20,ZANE,ZANETT INC,-0.31,7609
82554,20090331,98906R20,ZANE,ZANETT INC,0.36,8728
82554,20090430,98906R20,ZANE,ZANETT INC,0.4988,8728
82554,20090529,98906R20,ZANE,ZANETT INC,0.61,8728
82554,20090630,98906R20,ZANE,ZANETT INC,-0.445,8728
82554,20090731,98906R20,ZANE,ZANETT INC,-0.4945,8728
82554,20090831,98906R20,ZANE,ZANETT INC,0.499,8728
82554,20090930,98906R20,ZANE,ZANETT INC,0.52,8739
82554,20091030,98906R20,ZANE,ZANETT INC,0.4588,8739
82554,20091130,98906R20,ZANE,ZANETT INC,-0.3903,8739
82554,20091231,98906R20,ZANE,ZANETT INC,0.398,8848
82554,20100129,98906R20,ZANE,ZANETT INC,0.399,8848
82554,20100226,98906R20,ZANE,ZANETT INC,0.28,8848
82554,20100331,98906R20,ZANE,ZANETT INC,1.99,8739
82554,20100430,98906R20,ZANE,ZANETT INC,2.11,8848
82554,20100528,98906R20,ZANE,ZANETT INC,1.74,8848
82554,20100630,98906R20,ZANE,ZANETT INC,1.65,9249
82554,20100730,98906R20,ZANE,ZANETT INC,1.73,9249
82554,20100831,98906R20,ZANE,ZANETT INC,1.63,9249
82554,20100930,98906R20,ZANE,ZANETT INC,1.6,9249
82554,20101029,98906R20,ZANE,ZANETT INC,1.48,9249
82554,20101130,98906R20,ZANE,ZANETT INC,1.4,9265
82554,20101231,98906R20,ZANE,ZANETT INC,1.2399,9265
82554,20110131,98906R20,ZANE,ZANETT INC,1.18,9265
82554,20110228,98906R20,ZANE,ZANETT INC,1.32,9265
82554,20110331,98906R20,ZANE,ZANETT INC,1.26,9265
82554,20110429,98906R20,ZANE,ZANETT INC,1.07,9265
82554,20110531,98906R20,ZANE,ZANETT INC,0.87,9265
82554,20110630,98906R20,ZANE,ZANETT INC,0.7,9265
82554,20110729,98906R20,ZANE,ZANETT INC,0.71,9265
82554,20110831,98906R20,ZANE,ZANETT INC,0.485,9265
82554,20110930,98906R20,ZANE,ZANETT INC,0.3,9265
82554,20111031,98906R20,ZANE,ZANETT INC,,9265
83152,20070131,64927140,,NEW WORLD RESTAURANT GROUP INC,,17391
83152,20070228,64927140,,NEW WORLD RESTAURANT GROUP INC,,17391
83152,20070330,64927140,,NEW WORLD RESTAURANT GROUP INC,,17391
83152,20070430,64927140,,NEW WORLD RESTAURANT GROUP INC,,17391
83152,20070531,28257U10,,EINSTEIN NOAH RESTAURANT GRP INC,,17391
83152,20070629,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.89,15690
83152,20070731,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.85,15739
83152,20070831,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.62,15739
83152,20070928,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,18.74,15739
83152,20071031,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,24.5,15813
83152,20071130,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,17.85,15813
83152,20071231,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,18.15,15879
83152,20080131,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,18.51,15879
83152,20080229,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.41,15889
83152,20080331,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,8.56,15903
83152,20080430,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,11.25,15923
83152,20080530,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.04,15923
83152,20080630,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,11.07,15923
83152,20080731,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,11.53,15933
83152,20080829,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,11.79,15933
83152,20080930,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,10.08,15975
83152,20081031,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,8.02,15975
83152,20081128,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,4.98,15975
83152,20081231,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,5.75,15969
83152,20090130,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,6.92,15969
83152,20090227,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,4.53,16033
83152,20090331,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,5.83,16033
83152,20090430,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,10.79,16033
83152,20090529,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,7.89,16033
83152,20090630,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,8.65,16058
83152,20090731,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,10.62,16058
83152,20090831,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.96,16148
83152,20090930,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.04,16356
83152,20091030,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,13.02,16356
83152,20091130,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,9.93,16365
83152,20091231,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,9.83,16461
83152,20100129,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,11.77,16461
83152,20100226,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,10.96,16466
83152,20100331,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.15,16471
83152,20100430,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.985,16471
83152,20100528,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.93,16475
83152,20100630,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,10.79,16551
83152,20100730,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,11.62,16551
83152,20100831,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,9.82,16568
83152,20100930,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,10.6,16578
83152,20101029,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,11.06,16578
83152,20101130,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.78,16578
83152,20101231,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.05,16655
83152,20110131,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.54,16655
83152,20110228,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.09,16655
83152,20110331,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.28,16655
83152,20110429,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.16,16655
83152,20110531,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15,16687
83152,20110630,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.97,16778
83152,20110729,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.68,16778
83152,20110831,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.97,16786
83152,20110930,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.83,16793
83152,20111031,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.72,16793
83152,20111130,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,13.76,16793
83152,20111230,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.82,16793
83152,20120131,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.94,16831
83152,20120229,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.03,16850
83152,20120330,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.92,16879
83152,20120430,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.15,16897
83152,20120531,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,17.14,16897
83152,20120629,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,17.56,16897
83152,20120731,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,17,16960
83152,20120831,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,17.28,16960
83152,20120928,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,17.69,16960
83152,20121031,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.43,16964
83152,20121130,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.01,16965
83152,20121231,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.21,16831
83152,20130131,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,12.85,16831
83152,20130228,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,13.44,17089
83152,20130328,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.83,17130
83152,20130430,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.41,17314
83152,20130531,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14,17314
83152,20130628,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.2,17314
83152,20130731,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.23,17388
83152,20130830,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.01,17388
83152,20130930,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,17.32,17388
83152,20131031,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,17.84,17574
83152,20131129,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.99,17574
83152,20131231,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.5,17077
83152,20140131,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.26,17077
83152,20140228,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.92,17606
83152,20140331,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.46,17721
83152,20140430,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.36,17925
83152,20140530,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.41,17925
83152,20140630,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,16.06,17925
83152,20140731,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,15.13,17969
83152,20140829,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,14.23,17969
83152,20140930,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,20.16,18041
83152,20141031,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,20.25,18041
83152,20141128,28257U10,BAGL,EINSTEIN NOAH RESTAURANT GRP INC,,18041
84062,20070131,09180C10,BJRI,BJS RESTAURANTS INC,20.4,26061
84062,20070228,09180C10,BJRI,BJS RESTAURANTS INC,20.38,26061
84062,20070330,09180C10,BJRI,BJS RESTAURANTS INC,21.13,26061
84062,20070430,09180C10,BJRI,BJS RESTAURANTS INC,20.59,26087
84062,20070531,09180C10,BJRI,BJS RESTAURANTS INC,20.25,26087
84062,20070629,09180C10,BJRI,BJS RESTAURANTS INC,19.74,26087
84062,20070731,09180C10,BJRI,BJS RESTAURANTS INC,20,26099
84062,20070831,09180C10,BJRI,BJS RESTAURANTS INC,22.65,26099
84062,20070928,09180C10,BJRI,BJS RESTAURANTS INC,21.05,26099
84062,20071031,09180C10,BJRI,BJS RESTAURANTS INC,19.79,26333
84062,20071130,09180C10,BJRI,BJS RESTAURANTS INC,17.79,26333
84062,20071231,09180C10,BJRI,BJS RESTAURANTS INC,16.26,26358
84062,20080131,09180C10,BJRI,BJS RESTAURANTS INC,17.26,26358
84062,20080229,09180C10,BJRI,BJS RESTAURANTS INC,13.56,26358
84062,20080331,09180C10,BJRI,BJS RESTAURANTS INC,14.41,26360
84062,20080430,09180C10,BJRI,BJS RESTAURANTS INC,13.94,26364
84062,20080530,09180C10,BJRI,BJS RESTAURANTS INC,12.82,26364
84062,20080630,09180C10,BJRI,BJS RESTAURANTS INC,9.73,26364
84062,20080731,09180C10,BJRI,BJS RESTAURANTS INC,10.85,26364
84062,20080829,09180C10,BJRI,BJS RESTAURANTS INC,11.64,26364
84062,20080930,09180C10,BJRI,BJS RESTAURANTS INC,11.94,26718
84062,20081031,09180C10,BJRI,BJS RESTAURANTS INC,8.89,26718
84062,20081128,09180C10,BJRI,BJS RESTAURANTS INC,9.78,26719
84062,20081231,09180C10,BJRI,BJS RESTAURANTS INC,10.77,26718
84062,20090130,09180C10,BJRI,BJS RESTAURANTS INC,11.1,26718
84062,20090227,09180C10,BJRI,BJS RESTAURANTS INC,12.43,26718
84062,20090331,09180C10,BJRI,BJS RESTAURANTS INC,13.91,26734
84062,20090430,09180C10,BJRI,BJS RESTAURANTS INC,16.49,26734
84062,20090529,09180C10,BJRI,BJS RESTAURANTS INC,14.34,26737
84062,20090630,09180C10,BJRI,BJS RESTAURANTS INC,16.87,26744
84062,20090731,09180C10,BJRI,BJS RESTAURANTS INC,16.08,26744
84062,20090831,09180C10,BJRI,BJS RESTAURANTS INC,17.15,26744
84062,20090930,09180C10,BJRI,BJS RESTAURANTS INC,14.99,26774
84062,20091030,09180C10,BJRI,BJS RESTAURANTS INC,15.96,26774
84062,20091130,09180C10,BJRI,BJS RESTAURANTS INC,17.07,26774
84062,20091231,09180C10,BJRI,BJS RESTAURANTS INC,18.83,26774
84062,20100129,09180C10,BJRI,BJS RESTAURANTS INC,21.14,26774
84062,20100226,09180C10,BJRI,BJS RESTAURANTS INC,21.4,26774
84062,20100331,09180C10,BJRI,BJS RESTAURANTS INC,23.3,27014
84062,20100430,09180C10,BJRI,BJS RESTAURANTS INC,24.13,27014
84062,20100528,09180C10,BJRI,BJS RESTAURANTS INC,23.19,27014
